Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,SPID,GOID,GO_id,term,GOSlim_bin,aspect
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0031929,GO:0031929,TOR signaling pathway,signal transduction,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0031931,GO:0031931,TORC1 complex,other cellular component,C
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0031932,GO:0031932,TORC2 complex,other cellular component,C
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0031998,GO:0031998,regulation of fatty acid beta-oxidation,other metabolic processes,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0032095,GO:0032095,regulation of response to food,other biological processes,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0032314,GO:0032314,regulation of Rac GTPase activity,signal transduction,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0032868,GO:0032868,response to insulin stimulus,other biological processes,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0032956,GO:0032956,regulation of actin cytoskeleton organization,cell organization and biogenesis,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0043022,GO:0043022,ribosome binding,translation activity,F
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0043025,GO:0043025,cell soma,other cellular component,C
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0043200,GO:0043200,response to amino acid stimulus,other biological processes,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0043610,GO:0043610,regulation of carbohydrate utilization,other biological processes,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0045727,GO:0045727,positive regulation of translation,protein metabolism,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0045792,GO:0045792,negative regulation of cell size,other biological processes,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0045859,GO:0045859,regulation of protein kinase activity,other metabolic processes,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0045945,GO:0045945,positive regulation of transcription from RNA polymerase III promoter,RNA metabolism,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0046777,GO:0046777,protein amino acid autophosphorylation,protein metabolism,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0046889,GO:0046889,positive regulation of lipid biosynthetic process,other metabolic processes,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0050731,GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,protein metabolism,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0051219,GO:0051219,phosphoprotein binding,other molecular function,F
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0051496,GO:0051496,positive regulation of stress fiber formation,cell organization and biogenesis,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0051534,GO:0051534,negative regulation of NFAT protein import into nucleus,transport,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0051897,GO:0051897,positive regulation of protein kinase B signaling cascade,signal transduction,P
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0070438,GO:0070438,mTOR-FKBP12 complex,other cellular component,C
comp3231_c0_seq1,sp,Q9JLN9,MTOR_MOUSE,58.86,158,64,1,492,19,1218,1374,8.00E-55,192,Q9JLN9,GO:0071456,,,,
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0001726,GO:0001726,ruffle,other cellular component,C
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0005085,GO:0005085,guanyl-nucleotide exchange factor activity,enzyme regulator activity,F
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0005089,GO:0005089,Rho guanyl-nucleotide exchange factor activity,enzyme regulator activity,F
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0005515,GO:0005515,protein binding,other molecular function,F
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0005622,GO:0005622,intracellular,other cellular component,C
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0005737,GO:0005737,cytoplasm,other cellular component,C
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0005829,GO:0005829,cytosol,cytosol,C
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0005925,GO:0005925,focal adhesion,plasma membrane,C
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0005925,GO:0005925,focal adhesion,other membranes,C
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0005938,GO:0005938,cell cortex,other cellular component,C
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0006915,GO:0006915,apoptosis,death,P
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0007165,GO:0007165,signal transduction,signal transduction,P
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0007173,GO:0007173,epidermal growth factor receptor signaling pathway,signal transduction,P
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0007264,GO:0007264,small GTPase mediated signal transduction,signal transduction,P
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0007399,GO:0007399,nervous system development,developmental processes,P
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0008624,GO:0008624,induction of apoptosis by extracellular signals,death,P
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0030054,GO:0030054,cell junction,plasma membrane,C
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0030054,GO:0030054,cell junction,other membranes,C
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0035023,GO:0035023,regulation of Rho protein signal transduction,signal transduction,P
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0035556,,,,
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0042059,GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,signal transduction,P
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0042995,GO:0042995,cell projection,other cellular component,C
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0043065,GO:0043065,positive regulation of apoptosis,death,P
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0048011,GO:0048011,nerve growth factor receptor signaling pathway,signal transduction,P
comp3267_c0_seq1,sp,Q14155,ARHG7_HUMAN,47.34,169,88,1,524,21,409,577,4.00E-51,179,Q14155,GO:0051056,GO:0051056,regulation of small GTPase mediated signal transduction,signal transduction,P
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0001726,GO:0001726,ruffle,other cellular component,C
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0005085,GO:0005085,guanyl-nucleotide exchange factor activity,enzyme regulator activity,F
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0005089,GO:0005089,Rho guanyl-nucleotide exchange factor activity,enzyme regulator activity,F
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0005515,GO:0005515,protein binding,other molecular function,F
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0005622,GO:0005622,intracellular,other cellular component,C
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0005737,GO:0005737,cytoplasm,other cellular component,C
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0005829,GO:0005829,cytosol,cytosol,C
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0005925,GO:0005925,focal adhesion,plasma membrane,C
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0005925,GO:0005925,focal adhesion,other membranes,C
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0005938,GO:0005938,cell cortex,other cellular component,C
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0006915,GO:0006915,apoptosis,death,P
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0007165,GO:0007165,signal transduction,signal transduction,P
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0007173,GO:0007173,epidermal growth factor receptor signaling pathway,signal transduction,P
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0007264,GO:0007264,small GTPase mediated signal transduction,signal transduction,P
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0007399,GO:0007399,nervous system development,developmental processes,P
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0008624,GO:0008624,induction of apoptosis by extracellular signals,death,P
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0030054,GO:0030054,cell junction,plasma membrane,C
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0030054,GO:0030054,cell junction,other membranes,C
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0035023,GO:0035023,regulation of Rho protein signal transduction,signal transduction,P
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0035556,,,,
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0042059,GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,signal transduction,P
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0042995,GO:0042995,cell projection,other cellular component,C
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0043065,GO:0043065,positive regulation of apoptosis,death,P
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0048011,GO:0048011,nerve growth factor receptor signaling pathway,signal transduction,P
comp3267_c0_seq2,sp,Q14155,ARHG7_HUMAN,49.57,115,57,1,356,15,409,523,1.00E-32,125,Q14155,GO:0051056,GO:0051056,regulation of small GTPase mediated signal transduction,signal transduction,P
comp3277_c0_seq1,sp,Q95ZJ1,GALT5_CAEEL,59.15,71,29,0,16,228,143,213,5.00E-23,95.9,Q95ZJ1,GO:0000139,GO:0000139,Golgi membrane,ER/Golgi,C
comp3277_c0_seq1,sp,Q95ZJ1,GALT5_CAEEL,59.15,71,29,0,16,228,143,213,5.00E-23,95.9,Q95ZJ1,GO:0000139,GO:0000139,Golgi membrane,other membranes,C
comp3277_c0_seq1,sp,Q95ZJ1,GALT5_CAEEL,59.15,71,29,0,16,228,143,213,5.00E-23,95.9,Q95ZJ1,GO:0004653,GO:0004653,polypeptide N-acetylgalactosaminyltransferase activity,other molecular function,F
comp3277_c0_seq1,sp,Q95ZJ1,GALT5_CAEEL,59.15,71,29,0,16,228,143,213,5.00E-23,95.9,Q95ZJ1,GO:0005529,GO:0005529,sugar binding,other molecular function,F
comp3277_c0_seq1,sp,Q95ZJ1,GALT5_CAEEL,59.15,71,29,0,16,228,143,213,5.00E-23,95.9,Q95ZJ1,GO:0005794,GO:0005794,Golgi apparatus,ER/Golgi,C
comp3277_c0_seq1,sp,Q95ZJ1,GALT5_CAEEL,59.15,71,29,0,16,228,143,213,5.00E-23,95.9,Q95ZJ1,GO:0016020,GO:0016020,membrane,other membranes,C
comp3277_c0_seq1,sp,Q95ZJ1,GALT5_CAEEL,59.15,71,29,0,16,228,143,213,5.00E-23,95.9,Q95ZJ1,GO:0016021,GO:0016021,integral to membrane,other membranes,C
comp3277_c0_seq1,sp,Q95ZJ1,GALT5_CAEEL,59.15,71,29,0,16,228,143,213,5.00E-23,95.9,Q95ZJ1,GO:0016740,GO:0016740,transferase activity,other molecular function,F
comp3277_c0_seq1,sp,Q95ZJ1,GALT5_CAEEL,59.15,71,29,0,16,228,143,213,5.00E-23,95.9,Q95ZJ1,GO:0016757,GO:0016757,"""transferase activity, transferring glycosyl groups""",other molecular function,F
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0003995,GO:0003995,acyl-CoA dehydrogenase activity,other molecular function,F
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0003997,GO:0003997,acyl-CoA oxidase activity,other molecular function,F
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0005504,GO:0005504,fatty acid binding,other molecular function,F
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0005777,GO:0005777,peroxisome,other cytoplasmic organelle,C
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0006091,GO:0006091,generation of precursor metabolites and energy,other metabolic processes,P
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0006629,GO:0006629,lipid metabolic process,other metabolic processes,P
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0006631,GO:0006631,fatty acid metabolic process,other metabolic processes,P
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0006635,GO:0006635,fatty acid beta-oxidation,other metabolic processes,P
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0006693,GO:0006693,prostaglandin metabolic process,other metabolic processes,P
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0008152,GO:0008152,metabolic process,other metabolic processes,P
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0016401,GO:0016401,palmitoyl-CoA oxidase activity,other molecular function,F
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0016491,GO:0016491,oxidoreductase activity,other molecular function,F
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0016627,GO:0016627,"""oxidoreductase activity, acting on the CH-CH group of donors""",other molecular function,F
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0019395,GO:0019395,fatty acid oxidation,other metabolic processes,P
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0033540,GO:0033540,fatty acid beta-oxidation using acyl-CoA oxidase,other metabolic processes,P
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0050660,GO:0050660,FAD binding,other molecular function,F
comp3279_c0_seq1,sp,P07872,ACOX1_RAT,40,135,80,1,2,403,523,657,3.00E-22,97.1,P07872,GO:0055114,GO:0055114,oxidation reduction,other metabolic processes,P
comp339_c0_seq1,sp,Q68EY9,GMPBA_XENLA,76.25,80,19,0,254,15,117,196,3.00E-37,133,Q68EY9,GO:0000166,GO:0000166,nucleotide binding,other molecular function,F
comp339_c0_seq1,sp,Q68EY9,GMPBA_XENLA,76.25,80,19,0,254,15,117,196,3.00E-37,133,Q68EY9,GO:0004475,GO:0004475,mannose-1-phosphate guanylyltransferase activity,other molecular function,F
comp339_c0_seq1,sp,Q68EY9,GMPBA_XENLA,76.25,80,19,0,254,15,117,196,3.00E-37,133,Q68EY9,GO:0005525,GO:0005525,GTP binding,other molecular function,F
comp339_c0_seq1,sp,Q68EY9,GMPBA_XENLA,76.25,80,19,0,254,15,117,196,3.00E-37,133,Q68EY9,GO:0009058,GO:0009058,biosynthetic process,other metabolic processes,P
comp339_c0_seq1,sp,Q68EY9,GMPBA_XENLA,76.25,80,19,0,254,15,117,196,3.00E-37,133,Q68EY9,GO:0016740,GO:0016740,transferase activity,other molecular function,F
comp339_c0_seq1,sp,Q68EY9,GMPBA_XENLA,76.25,80,19,0,254,15,117,196,3.00E-37,133,Q68EY9,GO:0016779,GO:0016779,nucleotidyltransferase activity,other molecular function,F
comp339_c0_seq2,sp,Q68EY9,GMPBA_XENLA,72.83,92,25,0,276,1,117,208,5.00E-43,149,Q68EY9,GO:0000166,GO:0000166,nucleotide binding,other molecular function,F
comp339_c0_seq2,sp,Q68EY9,GMPBA_XENLA,72.83,92,25,0,276,1,117,208,5.00E-43,149,Q68EY9,GO:0004475,GO:0004475,mannose-1-phosphate guanylyltransferase activity,other molecular function,F
comp339_c0_seq2,sp,Q68EY9,GMPBA_XENLA,72.83,92,25,0,276,1,117,208,5.00E-43,149,Q68EY9,GO:0005525,GO:0005525,GTP binding,other molecular function,F
comp339_c0_seq2,sp,Q68EY9,GMPBA_XENLA,72.83,92,25,0,276,1,117,208,5.00E-43,149,Q68EY9,GO:0009058,GO:0009058,biosynthetic process,other metabolic processes,P
comp339_c0_seq2,sp,Q68EY9,GMPBA_XENLA,72.83,92,25,0,276,1,117,208,5.00E-43,149,Q68EY9,GO:0016740,GO:0016740,transferase activity,other molecular function,F
comp339_c0_seq2,sp,Q68EY9,GMPBA_XENLA,72.83,92,25,0,276,1,117,208,5.00E-43,149,Q68EY9,GO:0016779,GO:0016779,nucleotidyltransferase activity,other molecular function,F
comp402_c0_seq1,sp,A5GFY4,NELFD_PIG,61.88,223,84,1,4,669,348,570,2.00E-94,294,A5GFY4,GO:0005634,GO:0005634,nucleus,nucleus,C
comp402_c0_seq1,sp,A5GFY4,NELFD_PIG,61.88,223,84,1,4,669,348,570,2.00E-94,294,A5GFY4,GO:0006351,GO:0006351,"""transcription, DNA-dependent""",RNA metabolism,P
comp402_c0_seq1,sp,A5GFY4,NELFD_PIG,61.88,223,84,1,4,669,348,570,2.00E-94,294,A5GFY4,GO:0006355,GO:0006355,"""regulation of transcription, DNA-dependent""",RNA metabolism,P
comp402_c0_seq1,sp,A5GFY4,NELFD_PIG,61.88,223,84,1,4,669,348,570,2.00E-94,294,A5GFY4,GO:0045892,GO:0045892,"""negative regulation of transcription, DNA-dependent""",RNA metabolism,P
comp425_c0_seq1,sp,Q99L48,NMD3_MOUSE,59.85,132,53,0,11,406,165,296,6.00E-51,174,Q99L48,GO:0005634,GO:0005634,nucleus,nucleus,C
comp425_c0_seq1,sp,Q99L48,NMD3_MOUSE,59.85,132,53,0,11,406,165,296,6.00E-51,174,Q99L48,GO:0005654,GO:0005654,nucleoplasm,nucleus,C
comp425_c0_seq1,sp,Q99L48,NMD3_MOUSE,59.85,132,53,0,11,406,165,296,6.00E-51,174,Q99L48,GO:0005730,GO:0005730,nucleolus,nucleus,C
comp425_c0_seq1,sp,Q99L48,NMD3_MOUSE,59.85,132,53,0,11,406,165,296,6.00E-51,174,Q99L48,GO:0005737,GO:0005737,cytoplasm,other cellular component,C
comp425_c0_seq1,sp,Q99L48,NMD3_MOUSE,59.85,132,53,0,11,406,165,296,6.00E-51,174,Q99L48,GO:0006810,GO:0006810,transport,transport,P
comp425_c0_seq1,sp,Q99L48,NMD3_MOUSE,59.85,132,53,0,11,406,165,296,6.00E-51,174,Q99L48,GO:0015031,GO:0015031,protein transport,transport,P
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0004197,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0004221,GO:0004221,ubiquitin thiolesterase activity,other molecular function,F
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0005488,GO:0005488,binding,other molecular function,F
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0005515,GO:0005515,protein binding,other molecular function,F
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0005737,GO:0005737,cytoplasm,other cellular component,C
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0006508,GO:0006508,proteolysis,protein metabolism,P
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0006511,GO:0006511,ubiquitin-dependent protein catabolic process,protein metabolism,P
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0007049,GO:0007049,cell cycle,cell cycle and proliferation,P
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0007059,GO:0007059,chromosome segregation,other biological processes,P
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0007067,GO:0007067,mitosis,cell cycle and proliferation,P
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0007067,GO:0007067,mitosis,cell organization and biogenesis,P
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0007179,GO:0007179,transforming growth factor beta receptor signaling pathway,signal transduction,P
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0007292,GO:0007292,female gamete generation,other biological processes,P
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0008233,GO:0008233,peptidase activity,other molecular function,F
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0008234,GO:0008234,cysteine-type peptidase activity,other molecular function,F
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0016579,GO:0016579,protein deubiquitination,protein metabolism,P
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0016787,GO:0016787,hydrolase activity,other molecular function,F
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0030509,GO:0030509,BMP signaling pathway,signal transduction,P
comp447_c0_seq1,sp,Q93008,USP9X_HUMAN,68.63,255,77,1,765,1,62,313,2.00E-106,345,Q93008,GO:0051301,GO:0051301,cell division,other biological processes,P
